6501.0 0.0 0.45200198641304346 0.4123642967914439
6501.0 0.0 0.2509605672554348 0.623059625
6501.0 0.0 0.4862784096467392 0.7823126483957219
6501.0 0.0 0.7260512058423914 0.2437027406417112
6501.0 3.0 0.5713158478260869 0.08832735962566846
6501.0 1.0 0.11176492595108697 0.6038083368983956
6502.0 1.0 0.14075111548913044 0.6466818823529412
6502.0 3.0 0.5732033355978261 0.08804194251336901
6502.0 0.0 0.7259123430706522 0.2454919050802139
6502.0 0.0 0.4879241195652174 0.7817870360962567
6502.0 0.0 0.44884907676630437 0.41306606885026736
6502.0 0.0 0.2543800808423913 0.6262355534759358
6503.0 3.0 0.5719339123641305 0.08705920254010695
6503.0 0.0 0.7262683743206522 0.24689666711229946
6503.0 0.0 0.44432436888586957 0.4157625487967914
6503.0 0.0 0.4882690387228261 0.7827224732620321
6503.0 0.0 0.25724226494565217 0.629703256684492
6503.0 1.0 0.1422054558423913 0.6498410233957219
6504.0 3.0 0.5721236107336956 0.08595678342245991
6504.0 0.0 0.4928948152173913 0.7835829625668449
6504.0 0.0 0.259548125 0.6371904665775401
6504.0 0.0 0.43646559510869565 0.4195031557486631
6504.0 0.0 0.7285685122282608 0.24584232152406416
6504.0 1.0 0.14068540557065218 0.6553302299465241
6505.0 0.0 0.4350543023097826 0.42335619385026735
6505.0 0.0 0.49552065421195657 0.7824322707219252
6505.0 1.0 0.13791463179347827 0.6556596604278074
6505.0 3.0 0.574317559103261 0.08662705147058823
6505.0 0.0 0.2621156548913044 0.6431195060160427
6505.0 0.0 0.7280296861413043 0.2479523696524064
6506.0 3.0 0.5751996657608694 0.08726086029411766
6506.0 3.0 0.21088892459239134 0.7790587526737968
6506.0 0.0 0.7282501514945653 0.24884453409090904
6506.0 0.0 0.43010807065217393 0.42411577740641715
6506.0 0.0 0.2621904347826087 0.6473657132352941
6506.0 0.0 0.5005909252717391 0.7831433549465241
6506.0 1.0 0.13255551358695652 0.653203117647059
6507.0 0.0 0.42623360258152176 0.42929523930481284
6507.0 0.0 0.7296040781249999 0.24973716377005348
6507.0 0.0 0.5032417880434783 0.7830470287433156
6507.0 3.0 0.576053867527174 0.08711722994652407
6507.0 0.0 0.25970215353260867 0.6568412372994653
6507.0 3.0 0.21353148369565222 0.7780869632352942
6507.0 1.0 0.12239854483695652 0.6557476430481284
6508.0 3.0 0.5771148104619566 0.08735232352941176
6508.0 0.0 0.2586359667119565 0.6549840915775402
6508.0 0.0 0.42327341847826083 0.43136427406417116
6508.0 0.0 0.5085388057065217 0.7844175447860962
6508.0 0.0 0.7312980529891305 0.25166612499999996
6508.0 3.0 0.21941812160326082 0.7775866463903743
6509.0 3.0 0.5764203695652174 0.08794277339572193
6509.0 3.0 0.2208029864130435 0.7793111751336899
6509.0 0.0 0.2575749524456522 0.6577708810160429
6509.0 0.0 0.4213478872282609 0.4317389505347594
6509.0 0.0 0.5107787588315217 0.7845114237967914
6509.0 0.0 0.7340981236413042 0.25677561631016044
6510.0 0.0 0.5148819836956522 0.7837375902406416
6510.0 1.0 0.22284515489130435 0.7795751236631017
6510.0 3.0 0.5760150991847826 0.08793469251336898
6510.0 0.0 0.25476962635869566 0.6601451530748663
6510.0 0.0 0.7379906283967391 0.2609488135026738
6510.0 0.0 0.41666620720108694 0.43585947593582897
6511.0 1.0 0.22374905706521736 0.7806143128342247
6511.0 0.0 0.25641032948369563 0.6649472239304813
6511.0 0.0 0.41430760461956523 0.4362908021390374
6511.0 0.0 0.5175984211956521 0.7622150280748663
6511.0 0.0 0.737419004076087 0.2601780307486631
6511.0 3.0 0.5733899035326087 0.08763797192513367
6512.0 3.0 0.5744146881793479 0.08723727540106953
6512.0 0.0 0.7396902418478262 0.26695483021390376
6512.0 0.0 0.5196367554347826 0.7625965381016042
6512.0 0.0 0.4112958288043478 0.4408787613636364
6512.0 0.0 0.25468531929347826 0.666173618315508
6512.0 1.0 0.22482561548913044 0.7811933302139038
6513.0 0.0 0.7434898050271739 0.27061983556149727
6513.0 3.0 0.24164775135869568 0.8032789585561496
6513.0 3.0 0.5740517948369566 0.0873492165775401
6513.0 0.0 0.2549025489130435 0.6712075300802139
6513.0 0.0 0.4085679463315217 0.4443932192513369
6513.0 0.0 0.5247358654891304 0.7865210140374332
6514.0 1.0 0.24264505095108696 0.8004633856951873
6514.0 0.0 0.7460360115489131 0.27456392713903743
6514.0 0.0 0.40438549388586953 0.4477186764705882
6514.0 0.0 0.2548028797554348 0.674557445855615
6514.0 0.0 0.5235991895380435 0.785593736631016
6514.0 3.0 0.5753457445652175 0.08850081684491977
6515.0 0.0 0.3991995169836957 0.4494526905080214
6515.0 0.0 0.2561449381793478 0.6772752446524065
6515.0 0.0 0.5252890584239132 0.788254763368984
6515.0 0.0 0.7478452561141304 0.2771986998663102
6515.0 1.0 0.24253424864130435 0.7984719919786096
6515.0 3.0 0.5777123491847826 0.09007141510695187
6516.0 3.0 0.581051390625 0.09108889505347591
6516.0 1.0 0.24804595244565217 0.7964858195187166
6516.0 0.0 0.3980170543478261 0.4521158395721925
6516.0 0.0 0.25469484510869567 0.6785526985294117
6516.0 0.0 0.5261382432065217 0.7895482105614973
6516.0 0.0 0.7491558736413044 0.27863618783422456
