6501 0 0.7333333333333333 0.21333333333333337
6501 0 0.4533333333333333 0.3933333333333333
6501 0 0.24666666666666667 0.56
6501 0 0.4862784096467392 0.7823126483957219
6501 1 0.16 0.6066666666666667
6502 0 0.7333333333333333 0.21999999999999997
6502 0 0.44666666666666666 0.3933333333333333
6502 0 0.24666666666666667 0.56
6502 0 0.4866666666666667 0.7666666666666666
6502 1 0.08666666666666667 0.5066666666666666
6502 1 0.16 0.6066666666666667
6503 0 0.74 0.21999999999999997
6503 0 0.44666666666666666 0.3933333333333333
6503 0 0.24666666666666667 0.5666666666666667
6503 0 0.2733333333333333 0.64
6503 0 0.4882690387228261 0.7827224732620321
6503 1 0.08666666666666667 0.5066666666666666
6503 1 0.16 0.6133333333333333
6504 0 0.74 0.21999999999999997
6504 0 0.44 0.3933333333333333
6504 0 0.24666666666666667 0.5733333333333333
6504 0 0.5066666666666667 0.7733333333333333
6504 0 0.2733333333333333 0.6466666666666667
6504 1 0.08666666666666667 0.5066666666666666
6504 1 0.16 0.6133333333333333
6505 0 0.74 0.21999999999999997
6505 0 0.43333333333333335 0.3933333333333333
6505 0 0.25333333333333335 0.5733333333333333
6505 0 0.5066666666666667 0.7733333333333333
6505 0 0.2733333333333333 0.6466666666666667
6505 1 0.08666666666666667 0.5
6505 1 0.16 0.6133333333333333
6506 0 0.74 0.21999999999999997
6506 0 0.43333333333333335 0.3933333333333333
6506 0 0.25333333333333335 0.5800000000000001
6506 0 0.5133333333333333 0.7733333333333333
6506 0 0.28 0.6466666666666667
6506 1 0.08666666666666667 0.5
6506 1 0.16 0.6133333333333333
6507 0 0.74 0.21999999999999997
6507 0 0.4266666666666667 0.4
6507 0 0.25333333333333335 0.5866666666666667
6507 0 0.5133333333333333 0.7733333333333333
6507 0 0.28 0.6533333333333333
6507 1 0.16 0.6133333333333333
6508 0 0.74 0.21999999999999997
6508 0 0.4266666666666667 0.4
6508 0 0.25333333333333335 0.5866666666666667
6508 0 0.5133333333333333 0.7733333333333333
6508 0 0.2866666666666667 0.6533333333333333
6509 0 0.74 0.21999999999999997
6509 0 0.42 0.4
6509 0 0.26 0.6
6509 0 0.52 0.7733333333333333
6509 3 0.23333333333333334 0.6799999999999999
6510 0 0.74 0.21999999999999997
6510 0 0.42 0.4066666666666666
6510 0 0.26 0.6066666666666667
6510 0 0.5133333333333333 0.78
6511 0 0.7466666666666667 0.21999999999999997
6511 0 0.41333333333333333 0.41333333333333333
6511 0 0.26 0.6066666666666667
6511 0 0.5266666666666666 0.78
6512 0 0.7466666666666667 0.21999999999999997
6512 0 0.41333333333333333 0.41333333333333333
6512 0 0.26 0.6133333333333333
6512 0 0.52 0.78
6513 0 0.7466666666666667 0.21999999999999997
6513 0 0.41333333333333333 0.42000000000000004
6513 0 0.26 0.62
6513 0 0.5266666666666666 0.7866666666666666
6514 0 0.7533333333333333 0.22666666666666668
6514 0 0.4066666666666667 0.42000000000000004
6514 0 0.26 0.6266666666666667
6514 0 0.5333333333333333 0.7866666666666666
6515 0 0.7533333333333333 0.22666666666666668
6515 0 0.4066666666666667 0.42666666666666664
6515 0 0.26 0.6266666666666667
6515 0 0.5333333333333333 0.7866666666666666
6516 0 0.7533333333333333 0.22666666666666668
6516 0 0.4066666666666667 0.43333333333333335
6516 0 0.26666666666666666 0.64
6516 0 0.5333333333333333 0.7866666666666666
6517 0 0.7533333333333333 0.21999999999999997
6517 0 0.4 0.43999999999999995
6517 0 0.5333333333333333 0.7866666666666666
6518 0 0.7533333333333333 0.22666666666666668
6518 0 0.4 0.43999999999999995
6518 0 0.54 0.7866666666666666
6519 0 0.76 0.22666666666666668
6519 0 0.3933333333333333 0.43999999999999995
6519 0 0.54 0.7866666666666666
6519 1 0.26 0.7133333333333334
6520 0 0.76 0.22666666666666668
6520 0 0.3933333333333333 0.44666666666666666
6520 0 0.5466666666666666 0.7866666666666666
6520 1 0.26666666666666666 0.7133333333333334
6521 0 0.76 0.22666666666666668
6521 0 0.38666666666666666 0.44666666666666666
6521 0 0.5466666666666666 0.7866666666666666
6521 1 0.26666666666666666 0.72
6522 0 0.76 0.22666666666666668
6522 0 0.38 0.45999999999999996
6522 0 0.5466666666666666 0.78
6522 1 0.2733333333333333 0.72
6523 0 0.76 0.22666666666666668
6523 0 0.38666666666666666 0.45333333333333337
6523 0 0.5533333333333333 0.7866666666666666
6523 1 0.28 0.7266666666666667
6524 0 0.7666666666666667 0.23333333333333328
6524 0 0.38 0.4666666666666667
6524 0 0.5533333333333333 0.78
6524 1 0.28 0.7266666666666667
6525 0 0.7666666666666667 0.23333333333333328
6525 0 0.56 0.7866666666666666
6525 0 0.3820293260869565 0.498894574197861
6525 1 0.2866666666666667 0.7333333333333334
6526 0 0.7666666666666667 0.23333333333333328
6526 0 0.38 0.4866666666666667
6526 0 0.56 0.78
6526 1 0.2866666666666667 0.7333333333333334
6527 0 0.7666666666666667 0.23333333333333328
6527 0 0.56 0.78
6527 0 0.38174101630434787 0.5116976971925133
6527 1 0.29333333333333333 0.74
6528 0 0.7733333333333333 0.24
6528 0 0.38 0.4933333333333333
6528 0 0.28 0.6866666666666666
6528 0 0.5666666666666667 0.78
6528 1 0.29333333333333333 0.74
6529 0 0.7733333333333333 0.24
6529 0 0.38 0.5
6529 0 0.5666666666666667 0.78
6529 1 0.29333333333333333 0.74
6530 0 0.7733333333333333 0.2466666666666667
6530 0 0.3933333333333333 0.4866666666666667
6530 0 0.5733333333333334 0.78
6530 1 0.3 0.7466666666666666
6531 0 0.7733333333333333 0.24
6531 0 0.3933333333333333 0.4933333333333333
6531 0 0.58 0.78
6531 1 0.3 0.7466666666666666
6532 0 0.7733333333333333 0.2466666666666667
6532 0 0.3933333333333333 0.5133333333333333
6532 0 0.58 0.78
6532 1 0.30666666666666664 0.7533333333333333
6533 0 0.4 0.52
6533 0 0.58 0.7933333333333333
6533 1 0.30666666666666664 0.7533333333333333
6534 0 0.7733333333333333 0.2466666666666667
6534 0 0.4 0.52
6534 0 0.2866666666666667 0.7133333333333334
6534 0 0.5866666666666667 0.8
6534 1 0.31333333333333335 0.7533333333333333
6535 0 0.41333333333333333 0.5333333333333333
6535 0 0.29333333333333333 0.7133333333333334
6535 0 0.5866666666666667 0.7933333333333333
6535 1 0.31333333333333335 0.76
6536 0 0.78 0.26
6536 0 0.4066666666666667 0.5333333333333333
6536 0 0.29333333333333333 0.7133333333333334
6536 0 0.5933333333333334 0.8
6536 1 0.32 0.76
6537 0 0.78 0.26
6537 0 0.42 0.54
6537 0 0.29333333333333333 0.72
6537 0 0.6066666666666667 0.7866666666666666
6538 0 0.78 0.26
6538 0 0.4266666666666667 0.5466666666666666
6538 0 0.3 0.72
6538 0 0.6066666666666667 0.7866666666666666
6539 0 0.78 0.26
6539 0 0.42 0.5466666666666666
6539 0 0.3 0.7266666666666667
